x,y,r,b
2887.666748046875,1839.3333740234375,2.6874687671661377,72
2908.833251953125,1834.8333740234375,1.1786861419677734,75
2857.0,1835.5,1.500100016593933,77
2824.5,1835.0,1.8028756380081177,72
2882.5,1835.0,2.6926822662353516,79
2861.5,1833.0,1.8028756380081177,70
2923.5,1834.5,4.301262855529785,54
2875.0,1839.5,10.404426574707031,65
2968.5,1831.5,2.9155757427215576,73
2841.0,1837.5,10.404426574707031,79
2795.5,1832.0,4.609872341156006,75
2869.5,1827.5,1.581238865852356,78
2908.5,1826.0,1.8028756380081177,63
2892.5,1825.0,3.6401548385620117,73
2812.5,1833.0,14.009025573730469,79
2998.5,1823.0,1.1181340217590332,77
2797.0,1823.5,2.5000998973846436,77
2823.388916015625,1824.3055419921875,5.861452579498291,78
2789.5,1824.5,4.743516445159912,69
2923.0,1821.5,3.201662063598633,74
2851.0,1822.0,3.6056511402130127,73
2838.5,1821.0,5.590270042419434,69
2929.5,1820.5,2.549609661102295,72
2806.5,1819.5,3.5356338024139404,84
2826.5,1817.0,1.1181340217590332,76
2891.0,1814.5,1.1181340217590332,76
2820.0,1815.0,3.1623775959014893,72
2901.0,1813.5,1.1181340217590332,75
2844.5,1814.0,4.272101879119873,71
2940.5,1810.0,1.1181340217590332,73
2877.5,1811.5,2.549609661102295,73
2865.0,1814.6363525390625,5.724475383758545,72
2797.0,1813.5,6.020897388458252,69
2954.0,1808.6666259765625,1.6667993068695068,76
2890.5,1809.0,2.5000998973846436,71
2833.0,1809.5,3.3542017936706543,74
2819.0,1807.5,2.5000998973846436,75
2944.5,1806.0,2.5000998973846436,74
2883.833251953125,1805.1666259765625,1.1786861419677734,81
2928.5,1804.0,2.061652660369873,67
2903.666748046875,1803.0,1.6667015552520752,82
2850.0,1803.5,5.02503776550293,82
2836.0,1802.5,3.3542017936706543,77
2889.5,1799.0,3.6401548385620117,60
2932.0,1798.0,2.2361679077148438,73
3018.5,1797.0,1.1181340217590332,77
2951.166748046875,1797.1666259765625,1.1785825490951538,75
2937.0,1795.75,1.250100016593933,77
2924.5,1797.5,2.9155757427215576,75
2812.5,1802.0,14.326648712158203,71
2908.0,1794.5,1.1181340217590332,75
2874.0,1795.5,4.272101879119873,75
2861.0,1797.0,3.1623775959014893,75
2915.0,1794.0,1.414313554763794,77
2854.699951171875,1794.300048828125,1.8385138511657715,73
3013.5,1792.0,1.1181340217590332,77
2929.0,1789.5,1.1181340217590332,84
2895.5,1790.5,1.581238865852356,74
2843.5,1790.5,2.9155757427215576,100
2970.0,1790.0,3.1623775959014893,62
2835.0,1789.5,3.9052248001098633,82
2876.5,1786.0,1.1181340217590332,74
2869.5,1787.0,2.6926822662353516,71
2883.0,1787.5,4.031229019165039,71
2897.0,1783.0,1.414313554763794,89
2839.78564453125,1782.2142333984375,2.5254690647125244,82
2852.5,1779.5,2.549609661102295,74
2828.666748046875,1781.3333740234375,2.687514066696167,75
2903.0,1779.5,1.8028756380081177,68
2801.966064453125,1787.3963623046875,14.125317573547363,61
2994.5,1779.0,2.5000998973846436,73
2927.0,1776.0,1.414313554763794,76
2791.21435546875,1778.7857666015625,4.385751247406006,69
2856.0,1780.0,9.434081077575684,78
2881.5,1778.0,7.159010887145996,69
2847.5,1773.5,6.5193023681640625,73
2899.5,1771.5,2.12142014503479,69
2798.0,1772.0,5.000100135803223,75
2951.0,1769.0,1.414313554763794,79
2871.0,1772.5,4.609872341156006,59
2807.5,1771.0,5.2202534675598145,79
2943.0,1765.5,1.1181340217590332,74
2825.0,1780.5,17.923547744750977,69
2873.300048828125,1764.300048828125,1.8385138511657715,81
2911.0,1762.5,1.1181340217590332,71
2896.0,1760.0,3.1623775959014893,71
2815.166748046875,1759.8333740234375,3.3747966289520264,59
2933.0,1756.0,1.414313554763794,76
2844.75,1756.0,1.250100016593933,87
2800.5,1756.0,1.1181340217590332,78
2834.0,1753.5,5.590270042419434,68
2784.863525390625,1754.8636474609375,4.289822578430176,61
2949.5,1751.0,1.8028756380081177,74
2881.5,1752.0,2.061652660369873,75
2809.739013671875,1754.434814453125,4.496175765991211,71
2820.5,1747.0,1.1181340217590332,73
2912.699951171875,1745.300048828125,1.838646650314331,63
2801.5,1745.5,2.12142014503479,74
2871.5,1743.0,1.8028756380081177,80
2796.0,1744.0,2.2361679077148438,73
2944.0,1741.5,1.1181340217590332,75
2861.300048828125,1742.300048828125,1.8385138511657715,74
2841.0,1744.5,4.031229019165039,75
2787.0,1745.5,8.321758270263672,66
2812.21435546875,1741.2142333984375,2.5254690647125244,68
2935.5,1741.5,5.700977325439453,74
2679.5,1737.0,2.061652660369873,72
2821.5,1737.0,3.0414812564849854,69
2905.300048828125,1733.300048828125,1.8385138511657715,78
2873.0,1735.5,4.031229019165039,73
2912.0,1735.0,4.000100135803223,70
2856.5,1733.5,3.5356338024139404,69
3011.0,1731.5,1.8028756380081177,78
2811.22216796875,1731.388916015625,6.252320766448975,69
2877.166748046875,1728.8333740234375,1.1785825490951538,79
2929.5,1728.5,2.12142014503479,70
2771.5,1727.5,5.147915363311768,74
2837.5,1729.5,10.12432861328125,65
2876.5,1721.0,1.1181340217590332,76
2837.0,1721.5,2.061652660369873,76
2804.5,1720.0,1.1181340217590332,77
2905.0,1719.5,2.5000998973846436,69
2864.5,1720.0,3.6401548385620117,69
2948.0,1720.0,3.6056511402130127,70
2682.0,1719.5,3.201662063598633,74
2688.0,1717.0,1.414313554763794,70
2852.357177734375,1717.0714111328125,4.764942169189453,67
2837.0,1715.5,8.139510154724121,73
2718.78564453125,1716.2142333984375,2.525517225265503,71
2868.5,1714.0,2.6926822662353516,76
2805.0,1713.5,1.1181340217590332,77
2898.5,1712.0,1.1181340217590332,75
2846.5,1711.5,1.581238865852356,70
2692.5,1711.5,1.581238865852356,78
2791.64892578125,1716.05322265625,8.287368774414062,74
2768.428466796875,1710.0,3.5716331005096436,77
2853.0,1709.5,3.0414812564849854,85
2893.0,1708.5,2.061652660369873,78
2860.5,1708.5,1.581238865852356,72
2688.0,1709.5,2.5000998973846436,79
2837.5,1705.5,2.12142014503479,75
2768.5,1706.5,3.5356338024139404,79
2743.0,1709.0,5.000100135803223,74
2945.0,1703.5,1.1181340217590332,74
2940.0,1704.5,2.061652660369873,71
2813.5,1705.5,2.549609661102295,81
2822.152099609375,1714.1522216796875,15.03203010559082,69
2846.78564453125,1702.2142333984375,2.525517225265503,75
2818.5,1702.0,6.265082359313965,69
2932.0,1703.5,5.500100135803223,52
2902.0,1700.0,2.8285269737243652,68
2840.5,1698.5,1.581238865852356,76
2780.0,1710.0,12.369417190551758,63
2864.699951171875,1699.300048828125,4.356744766235352,65
2970.0,1696.0,3.1623775959014893,60
2948.25,1695.0,1.250100016593933,72
2878.0,1695.5,2.5000998973846436,69
2760.0,1701.0,7.211202621459961,79
2829.5,1695.5,4.301262855529785,80
2797.5,1699.0,11.236202239990234,73
2959.5,1694.5,3.5356338024139404,84
2846.5,1694.0,3.3542017936706543,78
2899.0,1691.0,1.414313554763794,78
2818.5,1691.5,1.581238865852356,72
2790.680419921875,1695.61474609375,6.522751808166504,80
2801.0,1687.5,4.031229019165039,72
2784.0,1691.0,5.099119663238525,78
2864.166748046875,1686.5,1.9003138542175293,69
2853.78564453125,1687.2142333984375,2.5254690647125244,68
2826.0,1684.5,1.1181340217590332,75
2717.0,1686.0,2.0000998973846436,71
2782.5,1683.5,1.581238865852356,73
2710.0,1679.0,2.0000998973846436,76
2688.661376953125,1682.4354248046875,3.6871116161346436,72
2832.5,1679.5,3.5356338024139404,80
2801.0,1681.0,3.1623775959014893,76
2756.595703125,1685.170166015625,7.3065900802612305,73
2719.78564453125,1679.7857666015625,2.525517225265503,80
2866.0,1678.5,2.061652660369873,74
2806.0,1678.3333740234375,1.6667993068695068,76
2767.181884765625,1679.0909423828125,3.022007942199707,80
2819.3837890625,1685.39599609375,12.748583793640137,71
2968.0,1674.5,2.061652660369873,71
2792.86962890625,1679.2608642578125,6.121857643127441,72
2729.3857421875,1679.9571533203125,6.683254241943359,72
2848.5,1677.5,9.617792129516602,71
2773.0,1683.0,11.401854515075684,71
2722.5,1673.0,1.1181340217590332,72
2694.699951171875,1673.699951171875,2.4042954444885254,81
2753.75,1673.5,2.795184850692749,80
2820.5,1672.0,2.5000998973846436,77
2739.5,1674.0,4.031229019165039,70
2734.0,1671.0,2.2361679077148438,74
2709.0,1671.0,5.831051826477051,73
2706.0,1665.5,1.1181340217590332,75
2831.0,1667.0,3.1623775959014893,74
2874.5,1666.5,3.5356338024139404,71
2848.0,1666.5,4.272101879119873,72
2825.0,1664.0,1.414313554763794,76
2754.5,1662.5,1.581238865852356,74
2767.5,1661.5,2.9155757427215576,73
2918.5,1660.5,2.9155757427215576,69
2935.5,1658.5,1.581238865852356,73
2869.5,1658.5,1.581238865852356,74
2766.5,1657.5,1.581238865852356,75
2865.0,1656.0,2.2361679077148438,75
2843.0,1655.5,2.061652660369873,72
2774.5,1652.5,2.9155757427215576,78
2712.0,1649.0,1.414313554763794,77
2910.0,1647.5,1.1181340217590332,73
2887.5,1647.0,1.8028756380081177,78
2822.071533203125,1649.7857666015625,6.328571319580078,74
2861.0,1647.0,3.6056511402130127,74
2782.125,1646.5,4.155292510986328,73
2912.0,1644.5,1.1181340217590332,76
2834.5,1644.0,1.8028756380081177,73
2806.0,1643.5,2.061652660369873,78
2795.062744140625,1660.1083984375,19.332929611206055,65
2766.0,1644.0,5.385264873504639,70
2787.300048828125,1638.5,2.745957851409912,76
2818.0,1637.0,2.2361679077148438,72
2810.5,1637.5,1.581238865852356,74
2742.5,1644.0,10.30786418914795,76
2726.5,1635.5,1.581238865852356,73
2716.126953125,1642.6541748046875,10.148003578186035,67
2844.0,1633.5,3.6401548385620117,83
2792.0,1632.0,2.2361679077148438,82
2757.5,1639.5,9.823541641235352,73
2860.0,1630.5,2.061652660369873,79
2901.0,1631.0,3.6056511402130127,81
2770.0,1633.0,6.708303928375244,72
2701.5,1633.0,5.590270042419434,65
2839.5,1628.0,2.5000998973846436,76
2726.0,1625.5,13.238302230834961,71
2787.5,1623.5,2.12142014503479,76
2701.0,1620.5,1.1181340217590332,75
2655.0,1620.5,2.061652660369873,74
2651.333251953125,1626.3333740234375,9.0678129196167,76
2888.5,1618.5,3.5356338024139404,77
2798.60595703125,1617.9588623046875,6.68747091293335,73
2735.5,1617.0,4.031229019165039,69
2725.75,1616.0,1.250100016593933,86
2708.5,1619.5,5.147915363311768,66
2782.5,1615.5,5.522780418395996,62
2771.0,1612.0,2.2361679077148438,85
2763.5,1610.0,1.8028756380081177,74
2719.5,1616.0,9.861641883850098,78
2762.77587890625,1628.181640625,22.007293701171875,64
2872.0,1607.0,2.0000998973846436,81
2850.0,1608.0,1.414313554763794,80
2825.5,1609.0,3.0414812564849854,62
2744.5,1605.5,1.581238865852356,73
2839.0,1605.5,1.8028756380081177,69
2778.0,1606.5,4.272101879119873,69
2694.5,1606.0,2.061652660369873,75
2644.5,1608.0,4.717090606689453,75
2878.5,1604.0,1.1181340217590332,76
2924.0,1602.5,1.1181340217590332,74
2711.5,1603.5,1.581238865852356,84
2796.0,1605.0,4.123205661773682,77
2908.833251953125,1600.8333740234375,1.1786861419677734,77
2869.5,1600.5,1.581238865852356,75
2745.5,1601.0,1.8028756380081177,68
2783.0,1603.0,5.000100135803223,70
2588.0,1599.0,2.0000998973846436,72
2812.5,1599.5,1.581238865852356,72
2944.5,1598.0,1.1181340217590332,78
2681.884521484375,1605.8077392578125,11.664264678955078,67
2864.5,1595.0,1.1181340217590332,82
2760.166748046875,1592.1666259765625,1.1785825490951538,78
2651.71435546875,1594.5714111328125,3.642186164855957,105
2792.0,1591.5,4.272101879119873,77
2754.0,1590.5,1.1181340217590332,74
2941.0,1590.0,2.2361679077148438,79
2855.5,1590.5,1.581238865852356,77
2802.0,1591.5,2.6926822662353516,75
2716.5,1593.0,24.520498275756836,72
2667.0,1589.0,1.414313554763794,77
2837.5,1587.5,2.549609661102295,74
2716.333251953125,1588.0,1.666848063468933,83
2712.0,1587.5,1.1181340217590332,79
2729.5,1586.0,1.1181340217590332,71
2684.0,1588.5,4.609872341156006,77
2587.5,1590.0,6.18475866317749,72
2583.0,1588.0,4.123205661773682,73
2826.5,1585.5,2.9155757427215576,77
2704.5,1584.0,1.1181340217590332,78
2650.5,1584.5,1.581238865852356,72
2678.0,1582.5,1.500100016593933,71
2667.0,1582.25,1.250100016593933,76
3006.5,1581.0,1.8028756380081177,73
2792.0,1581.0,2.2361679077148438,69
2714.0,1579.5,1.1181340217590332,77
2752.0,1578.5,1.1181340217590332,73
2816.5,1580.0,3.3542017936706543,73
2783.0,1577.5,1.1181340217590332,77
2731.5,1580.0,3.0414812564849854,72
2745.0,1577.0,3.1623775959014893,70
2878.0,1576.0,2.0000998973846436,77
2587.2333984375,1578.2332763671875,5.32696533203125,72
2823.5,1574.5,1.581238865852356,69
2694.5,1578.5,7.106435298919678,67
2663.5,1575.5,4.301262855529785,69
2868.0,1576.5,5.590270042419434,67
2796.5,1574.0,3.0414812564849854,77
2704.685302734375,1575.9444580078125,5.223742961883545,75
2668.5,1573.5,4.301262855529785,77
2886.166748046875,1570.8333740234375,1.1785825490951538,76
2680.0,1573.6666259765625,3.800645351409912,73
2647.0,1570.5,1.1181340217590332,71
2805.5,1569.5,1.581238865852356,72
2588.5,1569.5,1.581238865852356,74
2844.5,1567.5,1.581238865852356,72
2657.5,1577.5,12.020915031433105,69
2896.0,1565.5,2.061652660369873,80
2698.5,1570.5,6.041623115539551,71
2745.5,1566.0,6.265082359313965,71
2710.642822265625,1566.357177734375,3.737680196762085,75
2769.5,1566.0,4.717090606689453,71
2723.5,1569.0,7.826338291168213,77
2800.5,1562.0,1.1181340217590332,74
2650.0,1562.5,2.061652660369873,78
2815.0,1562.5,4.272101879119873,75
2664.5,1562.5,2.549609661102295,72
2655.5,1561.5,1.581238865852356,81
2684.0,1562.9375,4.062600135803223,74
2806.0,1558.0,1.414313554763794,76
2856.5,1556.5,1.581238865852356,74
2697.0,1557.0,3.1623775959014893,82
2622.0,1566.823486328125,14.609797477722168,84
2918.0,1551.5,1.1181340217590332,80
2709.0,1553.5,2.6926822662353516,72
2693.0,1552.0,1.414313554763794,80
2676.5,1553.5,3.5356338024139404,79
2840.10009765625,1551.0999755859375,3.1016123294830322,70
2787.0,1553.0,3.0000998973846436,73
2766.0,1550.5,1.1181340217590332,79
2625.044189453125,1552.2646484375,6.08869743347168,75
2848.0,1551.0,2.2361679077148438,72
2732.0,1553.0,4.000100135803223,76
2754.5,1553.0,6.103377819061279,63
2740.4091796875,1550.8636474609375,3.191577911376953,66
2636.0,1551.0,3.6056511402130127,73
2622.5,1548.0,1.1181340217590332,75
2827.0,1548.0,2.2361679077148438,74
2679.0,1547.0,1.414313554763794,73
2799.0,1552.0,7.280210018157959,67
2722.0,1554.5,11.236202239990234,73
2831.5,1544.5,1.581238865852356,73
2696.0,1546.0,3.1623775959014893,69
2759.0,1543.5,3.0414812564849854,71
2673.0,1542.0,2.2361679077148438,72
2641.5,1543.5,4.301262855529785,69
2848.5,1540.5,2.549609661102295,71
2711.5,1542.5,3.5356338024139404,73
2651.662353515625,1549.94677734375,12.70992660522461,68
2735.5,1537.5,2.12142014503479,72
2668.5,1537.5,1.581238865852356,73
2625.5,1541.5,8.514793395996094,79
2812.5,1535.0,1.1181340217590332,76
2785.0,1540.8077392578125,6.880804538726807,69
2682.0,1536.5,8.139510154724121,77
2760.5,1535.0,7.762187480926514,81
2900.0,1532.5,1.1181340217590332,74
2722.0,1533.5,1.8028756380081177,80
2647.5,1535.5,3.5356338024139404,73
2706.5,1532.5,2.12142014503479,74
2849.0,1532.0,2.2361679077148438,76
2831.0,1533.0,3.1623775959014893,75
2741.287841796875,1536.0758056640625,7.436514854431152,61
2823.0,1529.0,1.000100016593933,76
2732.5,1529.0,1.8028756380081177,72
2699.0,1530.0,2.2361679077148438,83
2673.5,1528.5,1.581238865852356,73
2816.0,1527.5,1.8028756380081177,76
2667.0,1527.5,3.3542017936706543,81
2895.5,1527.0,2.061652660369873,75
2846.0,1526.0,1.414313554763794,81
2776.75,1526.0,1.250100016593933,74
2704.625,1525.4375,3.668482542037964,52
2756.0,1525.5,3.6401548385620117,69
2625.468017578125,1530.4415283203125,8.813177108764648,73
2782.0,1523.0,2.8285269737243652,75
2905.5,1521.0,1.1181340217590332,80
2684.730712890625,1522.269287109375,4.623411655426025,66
2704.5,1519.0,2.6926822662353516,72
2672.0,1519.25,1.250100016593933,78
2884.5,1519.0,2.061652660369873,74
2765.0,1517.0,1.414313554763794,73
2871.0,1518.0,3.1623775959014893,72
2690.5,1516.5,1.581238865852356,74
2847.5,1515.0,1.1181340217590332,80
2825.0,1515.0,2.2361679077148438,70
2722.0,1516.5,4.272101879119873,73
2678.5,1516.5,2.9155757427215576,71
2661.0,1523.0,14.212770462036133,71
2593.5,1515.5,9.617792129516602,59
2695.0,1512.5,1.1181340217590332,73
2688.0,1513.0,2.2361679077148438,72
2643.0,1516.0,4.472236156463623,76
2590.5,1513.0,1.1181340217590332,77
2799.0,1512.5,2.6926822662353516,73
2636.0,1511.0,1.414313554763794,84
2584.0,1511.5,3.0414812564849854,60
2819.0,1511.5,2.5000998973846436,76
2833.5,1509.0,1.8028756380081177,73
2698.5,1508.5,1.581238865852356,74
2702.833251953125,1508.0,2.1668479442596436,82
2955.5,1505.5,2.549609661102295,75
2789.0,1509.0,4.123205661773682,76
2632.5,1505.0,2.6926822662353516,75
2765.5,1503.5,1.581238865852356,75
2575.0,1505.0,4.242740631103516,74
2883.833251953125,1501.8333740234375,1.1786861419677734,73
2714.0,1501.5,1.1181340217590332,71
2563.0,1502.5,2.5000998973846436,80
2867.5,1501.0,1.500100016593933,76
2651.258544921875,1505.1207275390625,6.534872055053711,69
2708.5,1500.0,2.6926822662353516,74
2688.5,1501.5,4.743516445159912,73
2677.833251953125,1500.1666259765625,2.838419198989868,81
2806.0,1498.0,1.414313554763794,81
2773.5,1498.5,1.581238865852356,77
2666.0,1506.0,11.401854515075684,68
2532.10498046875,1508.9765625,22.104915618896484,71
2699.27783203125,1497.0,4.722268104553223,72
2571.5,1497.0,3.3542017936706543,73
2522.5,1496.0,4.924529075622559,75
2680.0,1494.5,1.8028756380081177,79
2669.5,1494.0,1.8028756380081177,74
2811.5,1494.0,2.061652660369873,70
2715.0,1493.5,2.061652660369873,75
2593.0908203125,1497.0,7.161223411560059,50
2806.0,1491.5,1.8028756380081177,76
2621.0,1515.0,30.413911819458008,75
2553.0,1493.5,4.031229019165039,73
2654.5,1491.5,2.549609661102295,72
2642.0,1491.0,2.2361679077148438,74
2599.5,1490.0,1.1181340217590332,74
2562.0,1490.0,1.414313554763794,78
2745.5,1490.5,3.8079864978790283,62
2703.5,1490.5,2.9155757427215576,76
2584.0,1489.5,3.201662063598633,83
2671.0,1487.0,1.414313554763794,76
2635.0,1488.5,2.6926822662353516,78
2547.0,1488.0,2.2361679077148438,76
2566.0,1486.0,2.2361679077148438,77
2800.0,1484.0,2.2361679077148438,83
2714.0,1484.0,2.2361679077148438,72
2700.5,1484.0,2.061652660369873,84
2687.0,1486.5,7.159010887145996,76
2573.0,1483.5,4.609872341156006,76
2581.5,1481.0,2.061652660369873,73
2643.5,1481.5,5.147915363311768,68
2703.0,1478.5,2.6926822662353516,80
2638.6875,1478.625,2.713636636734009,74
2557.0,1480.0,5.385264873504639,74
2718.0,1473.75,1.250100016593933,72
2641.5,1474.0,2.061652660369873,71
2568.0,1475.5,4.609872341156006,64
2815.0,1472.5,2.061652660369873,75
2550.0,1471.5,1.1181340217590332,73
2678.5,1473.0,4.272101879119873,68
2690.375,1472.75,5.427173614501953,77
2573.0,1469.0,1.414313554763794,74
2803.0,1469.0,3.6056511402130127,78
2654.0,1467.0,1.414313554763794,83
2644.0,1467.0,2.2361679077148438,78
2888.0,1465.5,1.1181340217590332,74
2860.0,1464.5,1.1181340217590332,75
2670.5,1474.5,15.572511672973633,81
2613.0,1464.0,1.414313554763794,74
2635.0,1462.0,1.414313554763794,76
2552.925537109375,1471.2340087890625,15.393389701843262,65
2692.0,1462.0,3.1623775959014893,78
2655.0,1461.0,1.414313554763794,77
2609.55322265625,1479.4573974609375,23.98729133605957,70
2545.5,1460.0,2.6926822662353516,78
2863.0,1459.0,1.414313554763794,73
2673.5,1461.5,4.301262855529785,70
2684.5556640625,1461.611083984375,4.832098007202148,65
2623.5,1460.0,3.0414812564849854,71
2590.71630859375,1465.608154296875,11.240227699279785,75
2539.0,1456.0,1.414313554763794,77
2566.560546875,1457.6514892578125,3.694463014602661,79
2710.5,1454.0,1.1181340217590332,75
2670.5,1455.0,2.6926822662353516,73
2605.5,1465.5,13.656599998474121,69
2512.0,1456.5,4.031229019165039,73
2544.5,1453.5,2.12142014503479,70
2641.0625,1452.0,4.062600135803223,71
2514.5,1450.5,2.549609661102295,74
2705.5,1449.5,4.743516445159912,79
2658.72216796875,1450.27783203125,3.2214407920837402,68
2614.5,1451.0,5.4084272384643555,63
2553.5,1452.5,8.746527671813965,77
2843.0,1448.5,1.8028756380081177,76
2579.5,1452.0,5.590270042419434,75
2626.25,1447.75,1.7678669691085815,75
2594.083251953125,1447.3333740234375,4.137587547302246,76
2533.0,1447.0,3.6056511402130127,73
2693.0,1446.125,2.1250998973846436,72
2652.5,1446.8333740234375,3.206033229827881,75
2517.0,1445.5,2.6926822662353516,83
2581.0,1442.5,2.061652660369873,72
2760.5,1442.0,1.8028756380081177,71
2624.0,1442.25,1.250100016593933,76
2682.14990234375,1443.5999755859375,5.411461353302002,68
2538.447265625,1440.7105712890625,2.766453504562378,76
2870.357177734375,1439.5,3.6770761013031006,97
2633.0,1438.0,2.2361679077148438,83
2546.0,1437.5,2.061652660369873,89
2698.5,1436.5,1.581238865852356,80
2604.0,1442.0,7.211202621459961,70
2679.300048828125,1435.300048828125,1.8385138511657715,75
2654.5,1435.0,1.1181340217590332,76
2531.0,1434.5,1.1181340217590332,73
2709.0,1434.0,1.414313554763794,73
2523.0,1433.5,1.1181340217590332,73
2814.0,1432.0,1.414313554763794,83
2739.642822265625,1433.357177734375,2.720066547393799,71
2551.0,1434.0,3.1623775959014893,70
2688.0,1431.0,2.2361679077148438,68
2729.5,1431.0,2.061652660369873,70
2681.0,1428.5,1.1181340217590332,76
2618.0,1433.0,7.280210018157959,74
2819.5,1428.5,1.581238865852356,79
2674.0,1430.1875,4.305347442626953,66
2540.0,1429.5,6.103377819061279,68
2710.818115234375,1426.9090576171875,3.0221292972564697,72
2558.5,1425.5,2.12142014503479,71
2951.5,1424.0,1.8028756380081177,78
2693.0,1423.5,1.1181340217590332,74
2610.142822265625,1428.0357666015625,5.936115264892578,73
2591.9091796875,1425.1817626953125,3.022077798843384,72
2551.27783203125,1425.27783203125,3.2212891578674316,74
2512.0,1423.0,1.414313554763794,70
2667.5,1422.0,1.8028756380081177,74
2599.0,1424.0,3.0000998973846436,91
2576.998291015625,1434.14501953125,13.48350715637207,70
2688.0,1419.5,1.1181340217590332,74
2516.5,1419.0,1.1181340217590332,72
2762.5,1418.0,1.1181340217590332,79
2527.0,1422.0,7.211202621459961,80
2641.0,1416.25,1.250100016593933,75
2575.5,1416.5,1.581238865852356,78
2606.5,1416.5,2.9155757427215576,73
2555.0,1417.0,3.6056511402130127,78
2695.5,1414.1666259765625,1.9003673791885376,79
2659.5,1414.5,2.12142014503479,78
2629.0,1426.0,17.888643264770508,73
2586.300048828125,1414.699951171875,1.8385138511657715,78
2594.5,1413.5,2.9155757427215576,67
2536.5,1415.5,4.94984769821167,66
2771.0,1410.75,1.250100016593933,76
2628.5,1409.5,1.581238865852356,73
2556.699951171875,1408.699951171875,2.4042954444885254,74
2684.5,1409.0,3.0414812564849854,72
2546.5,1411.0,5.2202534675598145,76
2605.5,1406.0,2.6926822662353516,81
2621.5,1406.5,3.5356338024139404,70
2647.5,1403.5,2.9155757427215576,78
2612.5,1404.5,3.8079864978790283,69
2531.29248046875,1406.9716796875,8.34925651550293,64
2721.357177734375,1399.7857666015625,1.8211694955825806,68
2564.5,1402.0,6.800835609436035,74
2594.883056640625,1400.2872314453125,5.166447639465332,73
2579.5,1402.5,10.12432861328125,72
2576.0,1395.0,1.414313554763794,79
2542.0,1395.5,3.3542017936706543,72
2538.166748046875,1393.8333740234375,1.1785825490951538,73
2596.0,1392.5,1.1181340217590332,71
2548.5,1396.5,4.527792930603027,75
2653.5,1392.0,1.1181340217590332,71
2556.322509765625,1393.3870849609375,6.52272367477417,61
2517.416748046875,1396.0,9.138298988342285,72
2589.5,1388.5,3.8079864978790283,60
2580.0,1387.5,2.061652660369873,76
2619.0,1385.5,3.0414812564849854,78
2606.0,1387.0,2.2361679077148438,74
2571.227294921875,1386.772705078125,3.921297073364258,76
2541.0,1385.5,2.6926822662353516,71
2532.0,1387.0,4.472236156463623,73
2552.0,1383.0,2.2361679077148438,78
2441.0,1382.5,2.061652660369873,72
2614.0,1378.5,3.0414812564849854,73
2436.5,1384.5,7.648629188537598,70
2652.5,1377.0,1.1181340217590332,72
2625.166748046875,1378.1666259765625,3.3748326301574707,69
2558.5,1376.0,1.1181340217590332,73
2581.0,1376.4000244140625,2.6001224517822266,72
2512.5,1375.5,5.700977325439453,65
2443.0,1377.0,6.708303928375244,72
2641.833251953125,1372.8333740234375,1.1786861419677734,71
2527.0,1378.5,7.159010887145996,66
2603.75,1371.0,1.250100016593933,77
2570.5,1375.0,5.02503776550293,75
2564.0,1371.0,2.2361679077148438,73
2620.5,1370.0,1.8028756380081177,76
2599.0,1368.0,1.414313554763794,82
2582.5,1366.5,1.581238865852356,72
2519.0,1367.0,1.414313554763794,78
2438.5,1366.5,2.12142014503479,73
2556.0,1366.5,2.6926822662353516,75
2659.5,1363.5,1.581238865852356,74
2542.5,1371.0,8.381627082824707,65
2687.5,1363.5,2.9155757427215576,77
2598.5,1362.0,1.8028756380081177,70
2706.0,1361.5,1.8028756380081177,67
2550.5,1361.5,2.12142014503479,77
2421.521240234375,1362.1595458984375,7.5682172775268555,63
2411.0,1360.625,2.577040910720825,69
2700.5,1359.0,1.8028756380081177,77
2667.5,1358.0,1.8028756380081177,78
2447.5,1367.0,18.795045852661133,71
2575.5,1357.0,3.201662063598633,68
2714.5,1356.5,2.9155757427215576,68
2555.0,1354.75,1.250100016593933,75
2466.0,1363.0,9.219644546508789,76
2611.5,1354.5,2.12142014503479,76
2511.597412109375,1362.3636474609375,9.468199729919434,71
2496.5,1354.0,1.500100016593933,75
2659.5,1353.5,2.549609661102295,74
2502.0,1363.0,12.16562557220459,76
2606.0,1349.5,1.1181340217590332,75
2610.0,1348.5,1.1181340217590332,75
2493.0,1350.5,2.6926822662353516,75
2512.5,1349.0,2.061652660369873,72
2593.0,1347.0,1.414313554763794,75
2525.0,1347.5,3.0414812564849854,74
2552.5,1344.5,1.581238865852356,90
2490.21435546875,1344.7857666015625,2.5254690647125244,88
2788.0,1343.5,1.500100016593933,67
2533.24072265625,1353.2530517578125,14.260398864746094,70
2582.0,1342.0,1.414313554763794,78
2520.5,1342.5,1.581238865852356,71
2467.767333984375,1350.4840087890625,9.879589080810547,65
2509.5,1341.0,2.5000998973846436,74
2677.0,1339.0,1.414313554763794,82
2598.0,1341.0,3.6056511402130127,75
2414.5,1338.5,1.581238865852356,75
2499.0,1338.0,5.099119663238525,72
2482.661376953125,1340.4354248046875,3.6871116161346436,73
2475.5,1339.0,2.061652660369873,69
2471.4443359375,1339.72216796875,2.7584705352783203,71
2445.69287109375,1347.1385498046875,11.734735488891602,72
2686.0,1335.5,1.8028756380081177,73
2557.5,1335.1666259765625,1.9003673791885376,73
2532.804443359375,1337.934814453125,4.328762531280518,73
